233,"On the 24th of June, 1734, intelligence being brought that a vessel had just arrived, he despatched a negro to ask the usual almost hopeless question; but the latter not returning so early as he wished, and the night coming on, he went himself to the harbour, and being weary, sat down by a watch-fire, at the way-side, to wait for his messenger.",-1.1
234,"While he was musing, three men, whom he had not perceived coming, stood before him.",0
235,"He looked up;--one of them was his friend and brother, Tobias Leopold, who, with seventeen other missionaries, including the wives of four of the party, were come from the congregation at Herrnhut, to be stationed, some in St. Thomas, and the rest in St. Croix, an adjacent island, recently planted by the Danes.",2.05
236,"Dober and Leopold wept over each other at meeting, like David and Jonathan at parting.",0.5
237,"They afterwards spent the whole night in conversation on the subjects most dear to their hearts,--the progress of the church of God to which they belonged at home, and the prospects of that church among the Gentiles in the slave-islands, which Leonard Dober had already begun to build upon the foundation of the pro­phets and apostles, Jesus Christ himself being the chief corner-stone.",2.8
238,Here this narrative must break off.,-0.25
239,[p.,0
240,"21]  * * * * * * *  During the first years of the mission in St. Thomas, great hindrances, and occasional persecutions were raised by some of the planters, to prevent the preaching of the gospel to the slaves.",-0.65
241,"For several months in 1739, the missionaries, under false accusations, on which they were brought to trial, were cruelly held in prison; nor were they liberated, till Count Zinzendorff, in the latter year, arriving in St. Thomas, applied to the governor in their behalf, and obtained their im­mediate enlargement.",-1
242,"When the count returned to Europe, he was entrusted with two petitions,­ the one from the negro-men to the king of Den­mark, the other from the negro-women to the queen.",0.7
243,"These very petitions, supported by a representation from the count, when he reached Copenhagen, had so happy an effect, that a royal ordonnance was passed, dated August 7, 1739, securing liberty and protection to the Brethren in preaching to the slaves in the Danish colonies.",1.8
244,The documents are well worth preserving.,1.55
245,The following are exact translations:--  [p.,0
246,"22]  [small cap]""To His Majesty the King of Denmark.",0.6
247,"[small cap]""Most gracious Lord King!",1.1
248,"""Now we hope that your Majesty will command that we may continue to learn to know the Lord Jesus.",2.2
249,"We remain immovable, if it please God our Lord; though we are greatly oppressed by men, who beat us and cut us, when Herr Mar­tinus (*Massa Martin*) teaches us.",-1.35
250,"They burnt our books, and say, 'Negroes must not be saved; a baptized negro is fuel for hell-fire.'",-0.7
251,"""They have put the brethren, whom God hath sent to us, and who are the only survivors of twenty, for three months, into the fort, and now they intend to drive them out of the country.",0
252,"They all appeal to your Majesty, and say, you have forbidden that the negroes should be made acquainted with our Saviour, and would shortly send Massa Martin away.",0.1
253,"But we do not believe this; and we pray your Majesty to allow us to be instructed in the knowledge of the Lord, and to remain in connexion with the Brethren's church, for we wish to go with them to our Saviour.",2.35
254,"""We will he obedient to our masters in all things; we only wish to send our souls to heaven to the Lord Jesus.",1.7
255,"*Formerly we have cheated our masters, stolen provisions, run away, and been idle.",-1.4
256,"But now things are quite different, as our [p.",0
257,23] masters themselves know very well.,0.9
258,"Many a negro, for his wicked deeds, has resolutely suffered his hands and his feet to be cut off; we will cheer­fully put our necks under the axe for the Lord Jesus, if our masters, as they say, will kill us*.",-1.5
259,"""God the Lord bless our gracious king a thousand times!",2.1
260,"""Written in St. Thomas, the 15th day of February, in the name of more than six hundred and fifty scholars of Lord Jesus, who are taught by Massa Martin.""",0.6
261,"Signed by [small cap]Peter, and three other Negro-Assistants.",0
262,"----  [small caps]""To Her Majesty the Queen of Denmark.",0.5
263,"*Written by [small cap]Magdalene, one of the female Negro-Assistants.*  ""Great Queen!",0.9
264,"""When I was in Papaa, in Africa, I served Massa Mahu; now, when I am come into the land of the white people, they will not suffer me to serve the Lord Jesus.",-0.35
265,"The white people will not obey Him, and they may do as they please; but when the poor black brethren and sisters wish to serve the Lord Jesus, they are looked upon as maroons (run-away negroes).",0.7
266,[p.,0
267,"24]  ""If it seemeth good to the queen, may your Majesty pray the Lord Jesus for us, and also pray the king, that he would permit Massa Martin to preach the word of the Lord, that we may learn to know the Lord, and that he may baptize us negroes.",2.25
268,"""The Lord preserve and bless you, together with your son and daughter, and the whole family; I shall not cease praying to the Lord for you.",2.3
269,"""Written in the name of more than two hundred negro-women, who love the Lord Jesus.""",0.75
270,[small caps]James Montgomery.,0
271,*Sheffield*.,0
272,"## OPPRESSION.   I saw a sceptred spirit rise, Gigantic, foul, and drear: A stifled yell of human cries, Out-pressed from mortal agonies, And curses shot from burning eyes, Did herald his career!",-5.35
